movideName,imdb_id,rowid,sentiment,polarity
Mystery Men,tt0132347,6676,0.002151360544217683,0.5013435374149658
The Lady from Shanghai,tt0040525,12185,-0.09393939393939393,0.6590909090909091
Homeward Bound: The Incredible Journey,tt0107131,7966,0.020442307692307704,0.47773626373626366
Citizen X,tt0112681,11349,0.1078125,0.4041666666666667
Cut,tt0189456,10875,-0.3012396694214876,0.640909090909091
The Thing About My Folks,tt0429177,4351,0.13499999999999998,0.4759374999999999
The Flock,tt0473356,5216,0.011033471359558322,0.5785628019323672
Cypher,tt0284978,11010,-0.15521245059288538,0.6947628458498024
Return of the Jedi,tt0086190,823,0.06359649122807018,0.3038220551378446
Devil Dog: The Hound of Hell,tt0077429,4169,0.10220864661654136,0.5258145363408522
Love in the Time of Money,tt0292501,4682,0.07992857142857143,0.6036428571428571
Dog Days,tt0290661,6239,0.13333333333333333,0.3466666666666667
Jack Frost,tt0116671,6125,0.004365079365079376,0.4650226757369614
The Great Yokai War,tt0425661,964,-0.05255102040816327,0.6826530612244898
Watch on the Rhine,tt0036515,1041,-0.05701754385964912,0.39868421052631575
Nancy Drew,tt0479500,6551,-0.3692307692307692,0.47948717948717934
The Hand,tt0239921,8971,0.028886164855552617,0.5596695821185618
Fear of a Black Hat,tt0106880,8132,0.0443158436213992,0.5353909465020575
The Intruder,tt0422491,8934,-0.20738095238095236,0.6564285714285715
Robot Jox,tt0102800,8369,-0.022361647361647353,0.5442084942084943
A Special Day,tt0076085,3354,0.07878095238095235,0.5108190476190476
Playing God,tt0119906,12428,-0.12083333333333332,0.6466666666666667
Footlight Parade,tt0024028,10566,0.09642857142857143,0.5160714285714285
Domino,tt0421054,9934,-0.0818181818181818,0.5222222222222223
Read My Lips,tt0274117,886,0.17521927348014307,0.559153961980049
The Lady and the Duke,tt0239234,4052,-0.030428571428571416,0.3984897959183673
Ossessione,tt0035160,11313,0.0819356261022928,0.4592680776014109
Of Human Bondage,tt0025586,12122,0.04675925925925927,0.587850529100529
Welcome to Collinwood,tt0271259,6324,-0.014691091954022977,0.5158045977011494
Guys and Dolls,tt0048140,3542,0.09777777777777777,0.5144444444444444
Brokedown Palace,tt0120620,8747,0.5,0.5149999999999999
Citizen X,tt0112681,11356,0.2076530612244898,0.5860544217687076
Mad Dog Time,tt0116953,9294,-0.0282967032967033,0.580448717948718
Raising Victor Vargas,tt0316188,3507,-0.18645833333333334,0.4182291666666666
The Ghost Train,tt0033660,4854,0.018031591424448563,0.5313393154464583
The Sunshine Boys,tt0073766,202,-0.25499999999999995,0.6291666666666667
Sayonara,tt0050933,2564,0.10459183673469387,0.4738095238095238
The Mother,tt0323298,3995,0.09556129476584023,0.5224815525383707
"Yes, Giorgio",tt0084931,9747,0.1445987654320988,0.5104938271604939
Pickup on South Street,tt0046187,4209,-0.04785539215686275,0.6012254901960784
Guys and Dolls,tt0048140,3564,0.21428571428571427,0.6184523809523811
Welcome to Collinwood,tt0271259,6302,-0.005723905723905725,0.7111111111111109
Rob Roy,tt0114287,4388,-0.47946428571428573,0.7619047619047619
Disorganized Crime,tt0097211,3249,0.14845238095238095,0.5941021825396825
The Dentist,tt0116075,8168,0.04166421712718011,0.6019571820497746
Wendigo,tt0275067,8274,0.06614219114219114,0.4735722610722611
Jane Eyre,tt0085037,9168,0.10192307692307691,0.33514957264957257
Spaced Invaders,tt0100666,1691,0.02339181286549708,0.45380116959064326
Brigham Young,tt0032281,2249,-0.004497354497354489,0.5338624338624338
Cheech & Chong's Next Movie,tt0080520,5561,0.12143650793650794,0.3715873015873015
Without You I'm Nothing,tt0100946,1119,-0.08445578231292519,0.7055442176870749
Men of Honor,tt0203019,6409,-0.1287280701754386,0.5230994152046783
Shot in the Heart,tt0294918,7652,-0.04274193548387097,0.46370967741935487
Paperhouse,tt0098061,3292,-0.004285714285714285,0.4546031746031745
The Kingdom II,tt0127392,146,-0.08707459207459209,0.4487179487179488
Zabriskie Point,tt0066601,6025,-0.011479591836734684,0.5455442176870748
The Rookie,tt0265662,3643,-0.030625128839414532,0.5844903112760255
Life Stinks,tt0102303,9993,0.03405483324814722,0.522307017917483
Guinea Pig: Devil's Experiment,tt0161634,10249,0.07585034013605448,0.7045918367346937
The Mother,tt0323298,3988,0.11270097286226319,0.47654633896569387
Opening Night,tt0079672,6823,-0.049966179653679665,0.48037067099567105
Europa,tt0101829,125,0.19772727272727272,0.5724431818181819
The Fury of the Wolf Man,tt0065750,11584,-0.0798148148148148,0.49806878306878305
Sudden Impact,tt0086383,8195,0.2547619047619048,0.6436507936507936
Cry Freedom,tt0092804,7823,0.12280561478322671,0.5026918976545841
Saving Grace,tt0195234,10486,0.18615591397849468,0.5463709677419355
Kalifornia,tt0107302,8658,0.03602898424326997,0.43793861561718717
The Intruder,tt0422491,8936,0.06250620039682536,0.5295634920634923
Forbidden Planet,tt0049223,7708,0.13142857142857142,0.6090476190476191
Watch on the Rhine,tt0036515,1043,-0.19583333333333328,0.49444444444444446
Arthur,tt0082031,1902,-0.004900869865658601,0.48172621588114556
The Lonely Lady,tt0085863,11193,-0.03135281385281384,0.46369608786275446
Jane Eyre,tt0085037,9175,-0.14629629629629629,0.6074074074074074
Othello,tt0114057,6080,0.20466666666666666,0.6076666666666668
The Odd Couple,tt0063374,11542,-0.1426767676767677,0.5772727272727274
Enchanted April,tt0101811,453,0.1858452247341136,0.5188178077066966
Stanley & Iris,tt0100680,14,0.02592592592592592,0.5694444444444444
Bend It Like Beckham,tt0286499,2787,-0.12941176470588234,0.5564705882352942
Stardust,tt0486655,608,-0.09787581699346408,0.5074074074074074
Fear of a Black Hat,tt0106880,8130,0.02745098039215686,0.6738562091503267
The Buccaneer,tt0051436,6516,0.07938637332495094,0.6520746494884427
October Sky,tt0132477,9032,-0.0002154195011337956,0.5244784580498867
The Dentist,tt0116075,8175,0.054761904761904755,0.5614285714285714
SpaceCamp,tt0091993,10719,0.01904761904761905,0.5812358276643992
Man on Fire,tt0328107,7984,0.06363636363636364,0.49621212121212127
Homeward Bound: The Incredible Journey,tt0107131,7964,0.10808651026392961,0.46117546432062556
Come Undone,tt0242795,9658,0.12619047619047621,0.39166666666666666
Bombardier,tt0035689,11012,0.06172406462585035,0.5961616591080875
Still Crazy,tt0149151,10832,-0.025000000000000012,0.6183333333333333
Soylent Green,tt0070723,3390,0.17596136567834683,0.4849281221922733
Love in the Time of Money,tt0292501,4680,0.001653439153439151,0.5075517075517076
Eréndira,tt0085501,9891,0.12550366300366303,0.5130036630036631
Deliverance,tt0068473,9446,-0.0818181818181818,0.7227272727272727
The Night Listener,tt0448075,10012,-0.12840136054421764,0.7302721088435373
SpaceCamp,tt0091993,10722,-0.03325652841781875,0.36378648233486943
The Secret of Kells,tt0485601,11665,-0.0336996336996337,0.5671703296703297
Higher and Higher,tt0036919,2012,0.1744059917355372,0.490823002754821
Renaissance,tt0386741,6617,-0.111096256684492,0.43114973262032086
Prison,tt0095904,12411,0.19231150793650797,0.5434523809523809
The Angels Wash Their Faces,tt0031045,5990,0.12504177109440268,0.5178780284043442
"Elvira, Mistress of the Dark",tt0095088,11722,0.09072222222222223,0.3783333333333333
7:35 in the Morning,tt0406501,8829,-0.10357142857142858,0.449404761904762
Rock 'n' Roll High School,tt0079813,717,0.06703703703703706,0.4585185185185185
The Lady from Shanghai,tt0040525,12187,-0.23137681159420292,0.6380434782608696
The Woman in Black,tt0098672,12043,0.17729266347687397,0.46780303030303033
Mr. Blandings Builds His Dream House,tt0040613,1098,-0.4035,0.6241666666666668
Man on Fire,tt0328107,7979,-0.18333333333333335,0.5
Cinderella,tt0042332,2897,0.060942028985507234,0.46536231884057977
Curly Sue,tt0101635,7263,0.04178321678321681,0.504020979020979
It Had to Be You,tt0139388,10148,-0.009392277510255035,0.5018682004637063
Moonwalker,tt0095655,5811,-0.00484848484848485,0.570123106060606
Eddie Izzard: Dress to Kill,tt0184424,3897,0.0014285714285714568,0.5488095238095239
Eddie Izzard: Dress to Kill,tt0184424,3909,-0.12482638888888888,0.6144097222222222
Soylent Green,tt0070723,3372,-0.0025347222222222125,0.4199305555555556
The Mad Magician,tt0047200,75,-0.01671732522796353,0.5226106045254981
Arthur,tt0082031,1900,0.0203030303030303,0.4317340067340067
Jane Eyre,tt0085037,9177,-0.37954545454545463,0.5886363636363637
Othello,tt0114057,6082,0.0664516129032258,0.5004301075268818
The Odd Couple,tt0063374,11540,-0.11435185185185184,0.4712962962962963
Men of Honor,tt0203019,6416,0.07056650246305418,0.3816502463054187
The Last Wave,tt0076299,669,0.09891462703962706,0.5449397824397825
No One Writes to the Colonel,tt0132905,9503,-0.005897435897435892,0.40956959706959695
The Kingdom II,tt0127392,144,-0.06718749999999998,0.39666666666666667
Paperhouse,tt0098061,3290,-0.4600405092592592,0.7083333333333334
Life Stinks,tt0102303,9991,0.08065597101311386,0.4982609454038025
The Vampire Bat,tt0024727,7495,0.16333841463414633,0.4890921409214093
A Christmas Carol,tt0087056,942,-0.023852040816326532,0.600765306122449
A Guy Thing,tt0295289,12178,-0.06629761904761906,0.5223690476190476
The Night Listener,tt0448075,10010,0.21533333333333332,0.5791666666666667
The Rookie,tt0265662,3622,0.03571428571428571,0.6000000000000001
Deliverance,tt0068473,9444,0.054166666666666675,0.7032407407407408
Eddie Izzard: Dress to Kill,tt0184424,3888,0.032434375,0.4411333333333334
Moon Child,tt0365514,2518,-0.0012499999999999677,0.5454166666666667
Cry Freedom,tt0092804,7821,-0.07527777777777778,0.5507777777777778
Detention,tt0321997,10641,-0.2222222222222222,0.35555555555555557
Eddie Murphy: Delirious,tt0085474,2932,0.10940656565656565,0.4936237373737374
The Secret of Kells,tt0485601,11667,-0.0044379251700680305,0.5541615646258503
Gone in Sixty Seconds,tt0187078,6281,-0.07077566964285713,0.5367586710164833
Even Cowgirls Get the Blues,tt0106834,7899,-0.07589285714285716,0.5134047619047621
Offside,tt0499537,9276,-0.0709795321637427,0.46418128654970764
Zero Day,tt0365960,11479,0.16070075757575755,0.4289880952380953
Soldier,tt0120157,3228,0.015712172442941676,0.5725591715976331
Che: Part Two,tt0374569,5526,0.06366567460317461,0.511656746031746
Care Bears Movie II: A New Generation,tt0090799,1207,-0.007833333333333341,0.4043333333333332
Young Mr. Lincoln,tt0032155,3932,0.12946428571428573,0.45119047619047625
Up the Academy,tt0081695,1636,0.060833333333333336,0.44416666666666665
The Suspended Step of the Stork,tt0102439,10909,-0.23490017361111112,0.626388888888889
Midnight Cowboy,tt0064665,11129,0.10465686274509803,0.5223039215686275
Pick a Star,tt0029401,3191,-0.1792613636363636,0.6327651515151514
Anchors Aweigh,tt0037514,4481,-0.044771241830065346,0.591830065359477
Mad Dog Time,tt0116953,9296,0.021619318181818187,0.5703030303030304
Saps at Sea,tt0033022,5835,-0.16086956521739126,0.6173913043478262
Mechenosets,tt0477337,8700,-0.2019444444444444,0.65125
Moonstruck,tt0093565,1610,0.046252525252525246,0.3567994227994228
Invitation to Hell,tt0087480,8296,0.20482456140350877,0.3587719298245614
Meatball Machine,tt0820111,9538,-0.1982142857142857,0.5154761904761905
"Bell, Book and Candle",tt0051406,8951,0.06819794584500469,0.5169211017740429
Brigham Young,tt0032281,2250,-0.07549019607843138,0.4696078431372549
The Odd Couple,tt0063374,11546,0.09416357452071739,0.5622529964366698
Fear of a Black Hat,tt0106880,8157,0.02290638745458023,0.5143234844138458
Paperhouse,tt0098061,3276,0.10174825174825175,0.5712121212121212
Feast of All Saints,tt0255730,2215,0.14747231934731933,0.5894230769230769
Chori Chori Chupke Chupke,tt0256692,1338,-0.045535714285714284,0.34404761904761905
Show People,tt0019379,184,0.42857142857142855,0.5285714285714286
Basic Instinct 2,tt0430912,1965,-0.010898268398268388,0.49383116883116873
"New York, I Love You",tt0808399,2848,0.10054855275443512,0.5298786181139122
The Informer,tt0026529,8055,0.0974516369047619,0.501875
"Paris, je t'aime",tt0401711,3681,0.05836620816459528,0.5119770910093492
The Bourne Ultimatum,tt0440963,3109,0.3185714285714286,0.6307142857142859
Shower,tt0215369,7410,0.26495726495726496,0.46388888888888885
Before the Devil Knows You're Dead,tt0292963,8853,0.021266233766233784,0.49675925925925934
The Debutantes,tt0384036,7105,-0.033333333333333326,0.3833333333333333
Gentleman Jim,tt0034778,8778,0.09865424430641821,0.510455486542443
The Story of Menstruation,tt0190806,6007,-0.04339225589225588,0.48500255531505526
In Cold Blood,tt0061809,2726,0.17424242424242425,0.5931818181818181
Life Stinks,tt0102303,9997,0.0390625,0.5088541666666666
Meatball Machine,tt0820111,9540,0.225,0.7666666666666666
A Christmas Carol,tt0087056,944,-0.019255952380952394,0.6201190476190476
Seven Pounds,tt0814314,7007,-0.015462962962962963,0.49324074074074076
Birthday Girl,tt0188453,10700,-0.006527777777777771,0.6118055555555556
Atlantis: The Lost Empire,tt0230011,6385,0.027227891156462597,0.5459693877551021
"After Dark, My Sweet",tt0098994,7737,-0.09000000000000001,0.44333333333333336
The Last Wave,tt0076299,672,0.040079365079365076,0.5071067821067821
9/11,tt0312318,10745,-0.009285714285714296,0.7371428571428572
Nancy Drew,tt0479500,6529,0.12083333333333333,0.4770833333333333
Young Mr. Lincoln,tt0032155,3934,0.3338235294117647,0.5573529411764706
The Last Hunt,tt0049432,1201,0.23425925925925928,0.45231481481481484
Fido,tt0457572,8256,-0.06369047619047616,0.6488095238095237
Baby Face,tt0023775,5467,-0.24999999999999994,0.75
Enchanted April,tt0101811,429,0.167825311942959,0.5737967914438503
Just Cause,tt0113501,1262,-0.09450113378684803,0.6212585034013606
The Bourne Ultimatum,tt0440963,3114,-0.02500000000000001,0.3375
Soldier,tt0120157,3208,0.06932870370370371,0.7018518518518518
Moonstruck,tt0093565,1616,-0.013333333333333334,0.3044444444444444
Dressed to Kill,tt0080661,6859,0.061350108225108224,0.5823097041847042
Ringing Bell,tt0306646,8479,0.07954166666666668,0.5935952380952382
Of Human Bondage,tt0025586,12126,-0.2435,0.825
Frailty,tt0264616,5035,0.018452380952380956,0.342202380952381
Happenstance,tt0243135,10215,-0.022964015151515152,0.642376893939394
Frownland,tt0970935,12163,0.03863636363636363,0.5499999999999999
Othello,tt0114057,6079,-0.3380952380952381,0.5857142857142857
The Death King,tt0098486,8622,0.2688552188552189,0.5616161616161617
Dog Days,tt0290661,6241,0.11756403318903318,0.4625450937950939
Scenes from the Class Struggle in Beverly Hills,tt0098261,8698,0.18214285714285716,0.3095238095238095
Feast of All Saints,tt0255730,2217,-0.08823701298701296,0.5893409090909092
Ice Age,tt0268380,9851,-0.11333333333333331,0.47478021978021984
I Do,tt0478724,4291,0.06874999999999999,0.8666666666666667
Brigham Young,tt0032281,2252,-0.12185714285714287,0.44707142857142856
Surviving Christmas,tt0252028,10891,-0.11785714285714284,0.6026785714285714
Succubus,tt0062032,2683,-0.0391156462585034,0.5144557823129251
Before the Devil Knows You're Dead,tt0292963,8851,-0.0319047619047619,0.5346031746031746
Party Girl,tt0114095,1359,-0.10448717948717948,0.5374542124542124
Hold Your Man,tt0024130,9249,0.30625,0.5289351851851852
Pecker,tt0126604,5291,-0.005693342151675472,0.5022045855379189
The Muppets Take Manhattan,tt0087755,8012,0.02999999999999999,0.6157142857142857
The Informer,tt0026529,8057,0.009867724867724864,0.5437566137566138
Gung Ho,tt0091159,8486,-0.029861111111111102,0.4138888888888889
October Sky,tt0132477,9034,0.07890681003584228,0.5360931899641578
Moonstruck,tt0093565,1609,0.16802631578947363,0.48008771929824556
Urban Cowboy,tt0081696,5128,0.28641975308641976,0.5
Scarface,tt0086250,11871,0.22604166666666667,0.4510416666666667
Holes,tt0311289,7142,0.04017857142857141,0.6178571428571428
In Cold Blood,tt0061809,2724,0.08083333333333334,0.47261479591836736
Jack Frost,tt0116671,6121,0.006560283687943271,0.6111702127659573
Road to Perdition,tt0257044,9521,0.10814102564102562,0.485
Promise Me This,tt0479519,4869,0.15576923076923077,0.46538461538461545
The Eighth Day,tt0116581,2761,-0.03952922077922077,0.5432571892393321
Winchester '73,tt0043137,6927,-0.04001736111111112,0.5184027777777778
Mr. Blandings Builds His Dream House,tt0040613,1083,0.07398504273504275,0.48466880341880336
Titanic,tt0120338,10032,-0.03507246376811591,0.555
Wonderland,tt0335563,5686,0.00012500000000000843,0.5072499999999999
A Bug's Life,tt0120623,8719,-0.21666666666666656,0.6388888888888888
Election,tt0434008,10871,0.07561848958333332,0.5020833333333333
Bedknobs and Broomsticks,tt0066817,6142,-0.09111111111111109,0.5124074074074074
Arthur,tt0082031,1885,-0.06302083333333333,0.5791666666666666
Still Crazy,tt0149151,10834,0.08538011695906433,0.464327485380117
The Thief of Bagdad,tt0033152,10396,0.09447619047619046,0.5275714285714286
"Elvira, Mistress of the Dark",tt0095088,11724,-0.04545792748917747,0.5090266504329003
Playing God,tt0119906,12431,0.0818392255892256,0.46721380471380475
How Tasty Was My Little Frenchman,tt0066936,1327,-0.12175925925925928,0.3898148148148148
Party Girl,tt0114095,1362,-0.0596153846153846,0.5275641025641026
Birthday Girl,tt0188453,10702,-0.0034798534798534705,0.403968253968254
Last Hurrah for Chivalry,tt0077655,5190,0.16550387596899227,0.4217054263565892
SpaceCamp,tt0091993,10724,0.18703703703703706,0.42870370370370375
Nothing,tt0298482,10559,0.034917582417582416,0.5356623931623932
The Stone Boy,tt0088176,3582,0.13918831168831172,0.36945887445887443
The Man in the White Suit,tt0044876,9418,-0.1335416666666667,0.5509722222222223
Hamlet,tt0116477,2460,0.10637755102040816,0.40926870748299315
Deathtrap,tt0083806,7206,-0.005871212121212138,0.6297348484848485
They All Laughed,tt0083189,306,0.13333333333333336,0.49444444444444446
Homeward Bound: The Incredible Journey,tt0107131,7959,0.03618421052631578,0.4528508771929825
Dog Days,tt0290661,6243,0.07505760368663594,0.39850230414746535
The 40 Year Old Virgin,tt0405422,1753,-0.008076923076923058,0.46378205128205124
Fay Grim,tt0444628,6206,-0.10619047619047618,0.6063492063492063
Devil Dog: The Hound of Hell,tt0077429,4170,-0.1819444444444444,0.6283333333333333
Happenstance,tt0243135,10217,-0.15678571428571428,0.7271428571428571
Atlantis: The Lost Empire,tt0230011,6367,0.010648148148148137,0.42962962962962964
Europa,tt0101829,118,0.13753968253968255,0.5494841269841271
Of Human Bondage,tt0025586,12124,-0.121875,0.6375
Miracle in Milan,tt0043809,3658,-0.0959415584415584,0.567857142857143
Paperhouse,tt0098061,3289,0.23697916666666663,0.42482638888888885
A Christmas Carol,tt0087056,938,-0.2517857142857142,0.8194444444444445
Eddie Izzard: Dress to Kill,tt0184424,3891,-0.03820168902136113,0.5112767014406358
Moonwalker,tt0095655,5799,-0.050726817042606495,0.434937343358396
The Shining,tt0081505,2658,0.2161375661375661,0.46851851851851856
The Garden of Allah,tt0027657,3403,0.03126026272577997,0.5065476190476191
Baby Face,tt0023775,5465,-0.11248357963875207,0.59435960591133
Forbidden Planet,tt0049223,7713,-0.1616666666666666,0.7999999999999999
"Bell, Book and Candle",tt0051406,8968,0.01591710758377425,0.44430114638447976
The Bourne Ultimatum,tt0440963,3116,0.20000000000000004,0.4666666666666666
Shakti: The Power,tt0331639,10188,-0.009946236559139772,0.3841397849462366
Eddie Izzard: Dress to Kill,tt0184424,3910,-0.004583333333333339,0.5848809523809525
The Sentinel,tt0443632,8599,-0.011184210526315796,0.5859022556390978
Chances Are,tt0097044,3269,0.008620689655172417,0.5732758620689654
Gojoe: Spirit War Chronicle,tt0260054,4420,0.100625,0.39125
The Domino Principle,tt0075950,2582,-0.028906249999999994,0.5372395833333334
Meatball Machine,tt0820111,9542,-0.155016835016835,0.701851851851852
Angels in the Outfield,tt0109127,11936,-0.006249999999999992,0.43125
Pet Sematary,tt0098084,11175,0.03770202020202021,0.5580808080808081
The Sunshine Boys,tt0073766,219,0.1560606060606061,0.5143939393939394
In Cold Blood,tt0061809,2747,0.0435810810810811,0.5521396396396396
Happy Go Lovely,tt0043618,3188,-0.06655092592592594,0.46481481481481485
True Crime,tt0114736,12225,0.06785714285714287,0.6564285714285715
Life Stinks,tt0102303,9995,-0.30666666666666664,0.38
Ossessione,tt0035160,11308,-0.06874999999999999,0.4783333333333334
The Flock,tt0473356,5212,0.1340740740740741,0.5444675925925924
The Lady from Shanghai,tt0040525,12203,-0.23315972222222225,0.5805555555555556
Soylent Green,tt0070723,3396,-0.13999999999999996,0.5366666666666666
Loaded,tt0893406,91,-0.41,0.7562962962962964
Tess of the Storm Country,tt0013662,7860,0.08377976190476191,0.6357142857142858
The Great Caruso,tt0043599,10425,0.14228395061728397,0.5875573192239858
A Matter of Life and Death,tt0038733,512,-0.02748566748566747,0.6056633906633907
Show People,tt0019379,186,0.061426509997938576,0.4402803545660689
Fido,tt0457572,8249,0.18592390923120092,0.47949835658168993
Men of Honor,tt0203019,6412,0.07938311688311687,0.5842532467532467
The Informer,tt0026529,8071,0.033557422969187706,0.5946498599439777
Le Million,tt0022150,5707,0.11946969696969698,0.4553963744588744
Soldier,tt0120157,3231,-0.29086973632428176,0.6094155844155845
Arthur,tt0082031,1904,-0.027458333333333345,0.5434166666666668
Rivers and Tides,tt0307385,11460,0.06478696741854637,0.6794486215538847
Emma,tt0116191,10527,0.26575757575757575,0.5562289562289564
A Star Is Born,tt0075265,7434,-0.19999999999999998,0.6125
Brokedown Palace,tt0120620,8743,0.03760317460317461,0.5199126984126985
Spirit: Stallion of the Cimarron,tt0166813,11848,-0.05392857142857141,0.47466553287981855
Curly Sue,tt0101635,7267,0.12959799861973775,0.47966701173222914
Guinea Pig: Devil's Experiment,tt0161634,10250,0.09027777777777779,0.54375
The 40 Year Old Virgin,tt0405422,1751,0.01704545454545456,0.46969696969696967
I Am Curious (Yellow),tt0061834,322,-0.09655172413793103,0.5459770114942528
The Woman in Black,tt0098672,12061,0.2,0.6666666666666667
Still Crazy,tt0149151,10848,0.029232503607503624,0.5137202380952381
Winchester '73,tt0043137,6938,-0.0268939393939394,0.6018939393939393
Deathtrap,tt0083806,7204,-0.12656249999999997,0.7916666666666666
Panic in the Streets,tt0042832,4917,-0.0008771929824561417,0.6228070175438596
Follow the Fleet,tt0027630,6222,-0.1839159067882472,0.49933299560959143
Once in the Life,tt0177068,2427,0.1584273182957394,0.49323308270676697
Kalifornia,tt0107302,8641,0.014352972827549092,0.5696260425073983
Love's Abiding Joy,tt0785025,285,-0.003988779419813898,0.5150930487137384
Renaissance,tt0386741,6613,0.14427083333333335,0.3104166666666667
Going Places,tt0072353,8354,-0.057762896825396794,0.6343253968253969
The Mother and the Whore,tt0070359,654,0.05492424242424243,0.5629545454545455
Evening,tt0765447,1797,0.0632996632996633,0.3653198653198654
Things to Come,tt0028358,8129,0.07008928571428574,0.4501488095238095
Gone in Sixty Seconds,tt0187078,6287,-0.08086219336219336,0.6212481962481962
Forbidden Planet,tt0049223,7711,0.16071428571428573,0.7068253968253969
SpaceCamp,tt0091993,10726,-0.09166666666666663,0.44468750000000007
Love and Magnets,tt0409673,3873,0.12321428571428572,0.5702380952380953
Eddie Murphy: Delirious,tt0085474,2934,0.09476943346508564,0.5236758893280633
Reign Over Me,tt0490204,9354,0.14937469937469935,0.5142736892736893
Nothing,tt0298482,10538,-0.024999999999999994,0.5986842105263157
Robot Jox,tt0102800,8372,-0.1296875,0.6760416666666667
Arthur,tt0082031,1887,0.02447992530345472,0.5365704948646126
I Woke Up Early The Day I Died,tt0125211,2700,0.18051712779973647,0.46903820816864294
Return of the Jedi,tt0086190,825,0.0,0.0
Read My Lips,tt0274117,860,0.016458333333333353,0.5180748299319727
Fighter,tt0995029,2459,0.13726249294184073,0.5294231131187653
Wonderland,tt0335563,5684,0.027205882352941184,0.4745098039215686
The Van,tt0075378,8407,-0.26666666666666666,0.5208333333333334
Bedknobs and Broomsticks,tt0066817,6140,-0.09047619047619045,0.5
The Night Listener,tt0448075,10016,0.1451058201058201,0.5935185185185186
Midnight Cowboy,tt0064665,11151,-0.05781122512603993,0.5579850533554236
The Sea That Thinks,tt0261277,5236,-0.18999999999999997,0.5916666666666667
Love in the Time of Money,tt0292501,4684,-0.21159090909090905,0.6854545454545454
Police Story,tt0089374,4598,0.030270337301587298,0.4537273242630385
Switching Goals,tt0217074,4578,0.07948717948717948,0.6237179487179488
Police Python 357,tt0075082,1841,0.041697012138188626,0.530532212885154
The Sentinel,tt0076683,12380,0.21035052910052915,0.6271164021164022
Rivers and Tides,tt0307385,11444,-0.07899305555555555,0.6176587301587302
The Thief of Bagdad,tt0033152,10401,0.043482905982906,0.5638888888888889
Ice Bound - A Woman's Survival at the South Pole,tt0352426,412,0.16933242777630528,0.48501700680272103
How to Eat Fried Worms,tt0462346,9055,0.08106060606060608,0.3838383838383838
The Informer,tt0026529,8073,-0.1458333333333333,0.5004629629629629
The Tenant,tt0074811,5621,0.01807359307359308,0.48961038961038955
Chocolat,tt0094868,11427,0.008333333333333337,0.6186274509803921
"Yes, Giorgio",tt0084931,9745,0.015833333333333338,0.4883333333333333
Brokedown Palace,tt0120620,8745,-0.06858974358974357,0.6105769230769231
Frailty,tt0264616,5033,0.07006802721088437,0.23911564625850343
The Woman in Black,tt0098672,12041,0.1716666666666667,0.6392592592592592
Hammerhead,tt0459392,7300,-0.1175925925925926,0.7085648148148149
Rock 'n' Roll High School,tt0079813,715,0.002788220551378442,0.4867167919799498
Surviving Christmas,tt0252028,10888,0.07500000000000002,0.6904761904761905
The Fourth Man,tt0086543,3853,-0.21499999999999994,0.7224999999999999
Birthday Girl,tt0188453,10706,-0.10138888888888892,0.5050925925925926
Workers Leaving the Lumière Factory,tt0000010,6633,0.023881987577639745,0.5814630779848171
Deewaar: Let's Bring Our Heroes Home,tt0387989,6468,0.12183908045977011,0.542528735632184
How to Eat Fried Worms,tt0462346,9068,-0.20231481481481484,0.5351851851851852
Dragon Lord,tt0084266,2816,-0.019372294372294353,0.4687229437229438
MacArthur,tt0076342,3036,0.07428628389154705,0.48550637958532694
A Personal Journey with Martin Scorsese Through American Movies,tt0112120,1340,0.13083333333333333,0.40549107142857155
Hamlet,tt0116477,2484,-0.04545454545454548,0.40151515151515144
The Eighth Day,tt0116581,2765,0.020202020202020197,0.5087752525252525
Still Crazy,tt0149151,10853,-0.16465897817460315,0.6136822089947089
Saving Grace,tt0195234,10484,-0.03526785714285714,0.611904761904762
Winchester '73,tt0043137,6940,0.08837448559670784,0.3415637860082305
Still Crazy,tt0149151,10830,-0.08318713450292398,0.5318713450292398
Dan in Real Life,tt0480242,9462,-0.02270531400966184,0.6524154589371981
Titanic,tt0120338,10036,-0.060416666666666646,0.6467592592592593
Bedknobs and Broomsticks,tt0066817,6146,0.08730257116620754,0.49303030303030304
The Thief of Bagdad,tt0033152,10407,0.043869047619047606,0.3331746031746031
All Dogs Go to Heaven,tt0096787,1824,-0.11864583333333333,0.6321874999999999
The Plainsman,tt0028108,414,0.13121448863636365,0.4958581349206348
"Bell, Book and Candle",tt0051406,8957,0.04233449477351918,0.5389469608981804
Things to Come,tt0028358,8114,0.13404545454545455,0.5322388167388167
Pet Sematary,tt0098084,11191,0.03500284090909092,0.5421027236652237
Stanley & Iris,tt0100680,16,0.11171946847478764,0.5526651598992025
Enchanted April,tt0101811,451,-0.02500000000000001,0.55
Listening to You: The Who Live at the Isle of Wight,tt0116891,10191,0.16166666666666668,0.55
The Tooth Fairy,tt0473553,6514,0.1388888888888889,0.375925925925926
Pecker,tt0126604,5295,-0.0858471074380165,0.44263085399449037
Moonstruck,tt0093565,1612,-0.04814814814814815,0.575925925925926
Siberiade,tt0079907,4837,0.022265625000000004,0.5086867559523809
Moon Child,tt0365514,2507,0.2736185383244207,0.6148395721925134
Grey Gardens,tt0073076,10968,-0.04143772893772892,0.4597069597069597
Phantom Lady,tt0036260,3521,0.0032051282051282163,0.4314102564102563
